"","id","year","rank","player","startgg","score","change","main","attendance","worst_uf","best_uf","winrate","top100_winrate","major_t100_winrate","ranked_wins","avg_rank_win","avg_rank_loss","avg_major_placement","major_top8","major_wins","major_attendance","controller","trimmed_placement","last_year_wins","avg_last_year_wins","last_year_winrate","last_year_losses","avg_last_year_losses","last_year_top10_opponents","last_year_winrate_top10","last_year_top20_opponents","last_year_winrate_top20","avg_supermajor_placement","supermajor_top8","supermajors_won","supermajor_attendance","list_edition","image_base64","player_code"
"71",71,2016,71,"Kalamazhu","Kalamazhu",54.734,-14,"Peach",6,3,2,0.7,0.357142857142857,0.727272727272727,5,74.6,33.8888888888889,35,0,0,4,"GCC",25,3,58,0.230769230769231,10,34.5,0,NA,4,0,49,0,0,2,1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABgAAAAYCAYAAADgdz34AAADKUlEQVRIiZWWIXDjOhRFTzo7GbPErIaC/iwpsmHKDA1juGW/LMta2LK/LGUtjNmarVkEYxazNRR0WBKWKckCWbLTtNu/b8Yz0ZN8r+57V3J6V1dX/E0MBv3jfv/a+7/rLz4DGwz6x+54WYe8zXXHf0UAYAAN+NvcZ+9/+WyBAeTXPfzzcJpr4tpbffjuhwrM7q6Tb23y1/3ZOjP/kZp3FQwG/ePzXcFGAXjATE90FJiIag98yKvgXQP03rrIgIsw0olaotShHQNqlQNQllMAvGHKpYAs00RdkgsDah4L7iwsoBCOHjc5EUYI4TAapQAEEwcRRsQxPEyLEwPYHjzfFSx/umfgSh3Am5zWpVGl51P9u5YI4XApIPILu/RiMOgfI78gy5qMAT8kUMuzmp+o6oRSB0sKmmQw6B8vAMIRzP5ra2zAsyy2O+aQ6KcDmL7AYdsSbhTtRo0CgEsB1aopTQe8WqeU5dSWoFuespziuOCPdaPxJgQThzjWGw5HDcF+/9q7eQzwxTeUdE/A5SbAH4VsFJbE7FypFCE0+EY1KpteXQr9QGPTru9XpZbtuE3Zmp4o6Z5Id4U+vTKbAzAapQjh2D7cPGq7fjF2unkM+DcSHLYpjqslVquI28eIyC+YzbcnBN9vXfIqIPILhJgiwojsadhte9uDh2nB8rkknj0x/drWD4BJTl4F7FRlUztVkVcBTPKm4amdq9Yp3jA9dVGQRCBquyhIOo4C5PqWWq3tuFZr5PoWgCie6w05C+JYWyiYOMxmTqtArXJQ3lmdPTFmeQfHbYQnxjrZWPW4jfgxrfAnCW+jkAcKqXthXZRlMVnW3C+1JEgiKtleyUPh65cX+QmRLd0hsaBSwn3aNBlgv3/tPeXqCAERKdDcPbjsVGXBTfl29ZhdrRVVMiRIIopFzqoEuQkwmLZEJrHfv/bySqtBeQQTh0qGVFJbtXhxYexTyZCh94DM5tbvq7K9Sc9u0240ajRJczp3Sjc0+LqFddWoaD8+xSI/u6ZNnH0PTJjzsXwuub4ZMb9LbEN3quLle2jPwUfgfyToEu33r733Pokm/6e/Mb8B9XW+BYHG1dAAAAAASUVORK5CYII=","https://www.supermajor.gg/melee/player/Kalamazhu?id=S1039"
"72",72,2016,72,"Darkatma","Darkatma",54.3,-16,"Sheik",10,7,4,0.757575757575758,0.294117647058824,0.666666666666667,5,58.6,36.6666666666667,34.6,0,0,5,"GCC",27,5,69.6,0.294117647058824,12,47.0833333333333,1,0,4,0,49,0,0,3,1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABgAAAAYCAYAAADgdz34AAACxUlEQVRIiZ2WoXPbMBTGf8ntcoY2i6GG6jJ7pC702MZaOOix0f4JG2vh2AITtrCW1bBmNrPZBGtms/lGNKBIsRu7u9tHJFlP3/fe05Pkhff2HXM4u7hQdV7MzhssFn8Wc3Nv/kUuhI+z9jk/DwCoqtr2iywDQMpnNSey/B/yUAgA0jQlShKE8FFqpSajm0qRUis1JDeEpZS277geAH3XUkrJz812MlUnEcyRO65HHEZEYYDjepyLtRWtqpogjiajmNyDac9123fCtgChEFRVTd88T1FNC5x6rtMRh9pzE0FR1ta+ApCnIpMCVVUfCCNNcEjHEIY8aD8RuMAlyKbjRsajihoJKLVSmyTnq/QpDiGHQlDJMXnftQCkQQo4OOJcf7+suLnWPEbEVpFSK9X+yOm99XGBrHDaxhJ/b+5t/8v648gW9xG691BkeJ9jW1HLOXLcR5zwGaJkROq4HmmQjm2HiBJuRW4ranl2caGAU29Ae3RYtN/Bfgfe/hKnbU5tB/3rK6zIss4LNkk+Tw5k2+N95IYu+x1QZGPPB/ZDLAGSUOcb95G+9KF7r8doouu7gDSLRwv3uwHxwam+9E+ERye5L33dGnJg8+04n2Yxct+RZjGtHNtRZKOC8PQxOpbpcNKibbiRMbcinwy/f2pw2obe83GArh4slS8iMJPDdr+D9kdOn94jrlzr2SbJ7bj31tPOMYggK/U+DMmzUvdz/xdfEgG05Il2Kw4Em4ecSF5aouGaVsKN1GdhuVj8WaRZTFYeDQySUJMZxIGgkg2bB52yAvdVcnhxkkGHb/N49UT6YVw9Bnkt+Z1FRHQAiDu9V0NymyLQ76pSK9VK+M4VAM52S9+1o/vfoJINAvi512Mh/BPyUQQGJpIg1jfp3D1vECX6Kpl70SafTCNkRKZg3ozt/QN1Xsz+WcwKGJFX3Tckr/y2/AVgCHmc1Tx7LQAAAABJRU5ErkJggg==","https://www.supermajor.gg/melee/player/Darkatma?id=S7162"
"73",73,2016,73,"Lovage","Lovage",52.61,NA,"Fox",4,4,1,0.777777777777778,0.4,0.714285714285714,4,71,34.8333333333333,41,0,0,4,"GCC",38.3333333333333,1,69,0,5,16.6,2,0,4,0,43.6666666666667,0,0,3,1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABgAAAAYCAYAAADgdz34AAADNUlEQVRIiY2WIYzjRhSGv2wDJswBJ2UqLZhKW8kBlbzgQECBQSvlmAMqJaAgcJdtoUErueyWXWCgTypIQKUNNDRcg5VscMCVChxw0hpU2gGVUuDYib1Orr9keTzvzf/em/fejDs04FhiV47Xke405W0o17TpXzQVF8s7XHf2f3irNTfj0/KLY8VVuKwErjurRXOK3Pcko5E8qdNtIy/he5KZm500UkQanPOhMACAcECvq09rbLNNBvjeR/zEoS9NnrOEvjQBeM4SVonAtc7yc9HmvVQDAAbmEICZueYx3JBqUdO7Vgo/cQjD7AsRNLwfmEMQDtvII94vto0MXjbkfDjvcquBI5RebyOPeHUP0Eji7+RyyotlA9AzU4xMsti0R3EoU+FUw20SnyAvYGQfUSpHmTYDc0gup/iebK26bult6Xm0CXh+9E+Sl9CBi7Drc0U/iN1xw3XXke4wv98tlndk6bYiL5HLaWX8mPxgxKvmh5M72Ny/jgDgg7fENnOCxMA2cwDCMKN/vQXgRYyqRWocg16jAxcduBj7+UKnbqDjWGJnTu5QQpOmKQC2sakUgsQgSXPM0Zj5zZzbXwqPLSXx3k/Qgbt3ZIa7jAEQWVSdS1+Zsvvrm+GIby6vkPvH/GHO199ectX/i67+zNsrUOIT/e9+Qnz/M0L/Q/T0RPLnH7wZ/ojOntgkl8jhW2RX8/nvTyTbf387bFGW8AgooelLE2XaoHN01kh0ess7OeVBaBBFtFINsMZLhknMQ6BJs7A9B0romiBNDdpqKF7do4DZXBYJ3pf3wHKYm2sileMuYxyi3TrSncpAqsUrI2GYVRHkclrkxz2qqKPeKb+lirHUMyiJw2b3qpPbIGyPQZPsBMJEEaXFCSs46uTSe8s6bMxoVGyDDlwm133ciWJy3T9rwHF6WPv8wL5Mm0rv/RUyvSUMMxb7ijWVgTvv4S1fmMzeAWCYRVTK3Le0XrNNYm7mh17ott67s8muJPW9HmIcH2RLVR3n6KJitlHxfggOOSx5azkoo/E9WSdtoHl0pKlBT4ds/EWNHKAalPfrOWIAd6KqcZLmNVnbbtQMnGU+gS/92vwHxn9Yx2F5NgsAAAAASUVORK5CYII=","https://www.supermajor.gg/melee/player/lovage805?id=S29829"
"74",74,2016,74,"Tai","Tai",52.4,16,"Marth",8,5,2,0.802469135802469,0.409090909090909,0.75,9,60.7777777777778,43.0769230769231,52,0,0,4,"GCC",37,8,59,0.421052631578947,11,50.0909090909091,1,0,4,0,65,0,0,3,1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABgAAAAYCAYAAADgdz34AAACsUlEQVRIiZWVLXTjOBSFv/YsUFnDbGiostJAQS9L2AQWdtjQwtBhHViYshYKGpqWzYOCMnNYxTLAkSLbaWb3npMTW9a7P8+WdMUF3GpzuPR8ir00V9Oxfy6RllpzW92zUDf04ZNSLzFVCUDjPF5a9u4jLz9MhUYCt9ocKmNQqmChbgCoTT1z+lhZoIZqzc5m9dU9IXQ4OESRJDAlj8S2sajqHgAvLQA7YKEsTlpUWaJUQamXeGlRqhiZuc7JgURuG8vOvqWJpipZqJv0i6KuaQihw0vLpl4TQoeuv6VWX0eC4D1KFfThk5f3X/Thk737oA+fI0fumCK2JNaG0LGzb1T3q3GCW20Opdaospz1OkfjfLr2e4epyvSCvQjB+5R01qIplCoQ+zoa89Li924k6EUumkoC+cQQOkq9HN3Hlxu8T2591qocedJRgtjHsetT9L374FH3aRyg1sNaSXOPZnKe6ynZ1J0XQewrXgRdLdK42Fceap3ut6simYn/SWC7Ktiuxt8vDO4yDsxmk+7ffmiMWeJFzqQ4tTwlyN3t3UcqWuoikTa7HQ+1Hsg3G5pmSPpcn+pz90kgJ/cieBGaxxIvwtN7hz0aWv8UxPUYswTvWP+UNJ7XzwTE9bPWxDZsn0+refv8xtrcQVml53E858g3uysYtortquCXLPAibFcFa3NHsTR8Ce/onBvmeMfi35ezAukdPL13/C8cU0ShSDw9E86uZIDfzoN3Xz0GoKgqOueGuV9gduBEiOu5c44iOs2RuY5zv8IoQf5Nw5Cia5tZUe76t/M8vXdnj8uzCXT9yE5aNqrhxQoPNUAzaoe4Hl0t0vUlJNV4QJgfz1milsoNW4Ixpw0wCr1Ywcr5w34mEEV0/W20mwIo+52HWnN33Ov/K/lMIBeZYno+wN/JAf4AUoinewF14LoAAAAASUVORK5CYII=","https://www.supermajor.gg/melee/player/Tai?id=S1084"
"75",75,2016,75,"Drephen","Drephen",52.178,NA,"Sheik",23,7,6,0.801932367149758,0.305555555555556,0.684210526315789,11,51.7272727272727,37.16,47.4,0,0,5,"GCC",35,6,43.1666666666667,0.1875,26,45.9615384615385,1,0,5,0.2,73,0,0,2,1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABgAAAAYCAYAAADgdz34AAACxUlEQVRIiZ2WoXPbMBTGf8ntcoY2i6GG6jJ7pC702MZaOOix0f4JG2vh2AITtrCW1bBmNrPZBGtms/lGNKBIsRu7u9tHJFlP3/fe05Pkhff2HXM4u7hQdV7MzhssFn8Wc3Nv/kUuhI+z9jk/DwCoqtr2iywDQMpnNSey/B/yUAgA0jQlShKE8FFqpSajm0qRUis1JDeEpZS277geAH3XUkrJz812MlUnEcyRO65HHEZEYYDjepyLtRWtqpogjiajmNyDac9123fCtgChEFRVTd88T1FNC5x6rtMRh9pzE0FR1ta+ApCnIpMCVVUfCCNNcEjHEIY8aD8RuMAlyKbjRsajihoJKLVSmyTnq/QpDiGHQlDJMXnftQCkQQo4OOJcf7+suLnWPEbEVpFSK9X+yOm99XGBrHDaxhJ/b+5t/8v648gW9xG691BkeJ9jW1HLOXLcR5zwGaJkROq4HmmQjm2HiBJuRW4ranl2caGAU29Ae3RYtN/Bfgfe/hKnbU5tB/3rK6zIss4LNkk+Tw5k2+N95IYu+x1QZGPPB/ZDLAGSUOcb95G+9KF7r8doouu7gDSLRwv3uwHxwam+9E+ERye5L33dGnJg8+04n2Yxct+RZjGtHNtRZKOC8PQxOpbpcNKibbiRMbcinwy/f2pw2obe83GArh4slS8iMJPDdr+D9kdOn94jrlzr2SbJ7bj31tPOMYggK/U+DMmzUvdz/xdfEgG05Il2Kw4Em4ecSF5aouGaVsKN1GdhuVj8WaRZTFYeDQySUJMZxIGgkg2bB52yAvdVcnhxkkGHb/N49UT6YVw9Bnkt+Z1FRHQAiDu9V0NymyLQ76pSK9VK+M4VAM52S9+1o/vfoJINAvi512Mh/BPyUQQGJpIg1jfp3D1vECX6Kpl70SafTCNkRKZg3ozt/QN1Xsz+WcwKGJFX3Tckr/y2/AVgCHmc1Tx7LQAAAABJRU5ErkJggg==","https://www.supermajor.gg/melee/player/Drephen?id=S6839"
"76",76,2016,76,"Ka-Master","Luigi Ka-Master",51.39,NA,"Luigi",7,4,1,0.842857142857143,0.461538461538462,0.75,6,68.3333333333333,37.1428571428571,57,0,0,4,"GCC",43.6666666666667,5,57.4,0.416666666666667,7,37.5714285714286,0,NA,4,0.25,65,0,0,3,1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABgAAAAYCAYAAADgdz34AAACa0lEQVRIiZ2WIWzbQBSGP3cDZ2mTalAQaHhjpYUHXeaw0cCYdXBgk1KWsRQGdmBSCw0NOxgwKQcq9aBJpARUyoFIGbDPiWM7Wfeze/f8/3fvf8+2xxsgIrFti9vUel3PvH8TcWzb9xHbLpGTAiISW2KLuAo7cyymU+SowD552KsLmNwAsJQvIMHHaxU5+x9yh6V8wZ8WfOtBqz3tAqfI3ekbiG2jEWol2jfzn8kfBf6jXwo0Nat6uVMDR2vuYJ+aQrX90gvvFPk+cUV6QAZAetDCkcCm1quXqGzFblJRI5uPJFkuSO5mTcESrW3aRjoJJapnyXKBGlmQl6BnqJ5FyXOy0NZu0SwR7Ca1LIEygliFDIZXRVyGoA19PQJgzBCALNMkRteIHao2nYSSefC5IlZGkOnVLlOWvshJFQplQCgDEqOxqfXaJrkSUD0LesZ6MCZWO5Mfs5aef8hJ+8FufWhwmwBAGCvM7RSlZOcDXRCR2La9bSuBMFYAZHlLC9bwA/o9oodlFVnPh6zHA+aDuDHJlcmTUKKUJJS7qxu9rK0rHxy0KWM3hXAZ879MK7PPoHA+MZos0xi9xOjidI7c6CXX/XuuP40wt9OCWJsy76ZUu6EN1RzY1HoJsy13MybDSxT127iOSu5hQlaVFJ00b7aHdwdq3wDsq0WwIfj4geDCJ7jw+Z09YxYWs7DofMPPX3+Ieq+sOCfAwmIFixXTuyfS1YLN8+Z75YGDgC2AkufEKmx0U/I1rc2Gy6vllDPh1p0f633ji1LMyhLl9QGM2t+iJwX2RaAcRHdKJ1KSH/urOCrgRLr2jhE7/AXu7DRJqdwgSAAAAABJRU5ErkJggg==","https://www.supermajor.gg/melee/player/Luigi%20Ka-Master?id=S27353"
"77",77,2016,77,"Trulliam","HongKong97",51.09,NA,"Falco",7,4,1,0.794117647058823,0.153846153846154,0.714285714285714,2,18,28.8181818181818,22.3333333333333,0,0,6,"GCC",20.2,4,66.5,0.25,12,40.5833333333333,2,0,2,0,29,0,0,2,1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABgAAAAYCAYAAADgdz34AAACp0lEQVRIia2VLZDaQBiGHzqI4BKXyMjF7TkikeDA9STycFQikT2HRbaOc4lEJo44VkYmjjjiqFg2JHDc9ab9ZjKzf3n2/b68m+3wn0KIwdm0lUo6pv3tX2GmL+Uc2xvfrf3yBgZmNjF9vz+iLyZ367tfVS3lnJ4jkXIOUMNvYzBcncs8pHM384HqniPv5lzPq9tFnhPvZn+fQVP1s79GJFfY0p3izCaUl76dVJyOaf0dfNcnTdePNzCqAVbFliTKSMgAGDwFPPtrInTNrUK/03MkPuD3RxR5/jgDIQZn2xszjhYMnoJ6fGtpvdtDhOVu8AqoXP2AhYsHl5KdjunnJTKR7GO2Vsm0suux8GaN2cTKKgCyQmf70KbeYQXAj0PE9/yNbbbDfvHrLHqOrGEmrKyiyHOKPKfMQ5RKOg83MGqVI5nH2j3xTjGtbMLRq1btW+0sfKvlKiEG51aJbk/oyvMBCKY+v4E+FuHo9V27WgWUcVb3pZxfXWTAu02AK6cAFOkWO4wvy31E4rF09dzpmOL3R1QNOOgzYdxjoiPE4LzbBOzDmNHy9f16XaJItxokp8xjSfWW1dAm3DiodQ4+ghswwD6MIYypyo2eu0CzQ0TPkTXcRNcoegTdhzHxTqEajsn7S3xXgwz0Fp4VGUolna6BNWvfBAO8lQIc/aK4UWigp2Naez+YLfCAMg/bLirSbQtcq77AJ7YimEhWSTvbJtjETCgiGic5Wi3uwY2Y2IpgKAD9I2uCDXwm1N17XYD1YoPKKpTxt3O3jmAoeBprt7XGL6pv4RslrhuYGjfv0mYIMTg/jfVP71c2b5XkPdXT55drBo+gTfjPiXZatFqQFc5DeBNsuJ9eOBNbAaL+RmXJ3eW+UYJoNWyBTTxUf/tfair7aO527A8JD16Rx9jecQAAAABJRU5ErkJggg==","https://www.supermajor.gg/melee/player/HongKong97?id=S5925"
"78",78,2016,78,"Frootloop","Frank",51.07,-29,"Falco",6,4,2,0.666666666666667,0.166666666666667,0.625,2,50.5,44.1,47.4,0,0,5,"GCC",43,2,49.5,0.181818181818182,9,32.2222222222222,0,NA,3,0,51.6666666666667,0,0,3,1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABgAAAAYCAYAAADgdz34AAACp0lEQVRIia2VLZDaQBiGHzqI4BKXyMjF7TkikeDA9STycFQikT2HRbaOc4lEJo44VkYmjjjiqFg2JHDc9ab9ZjKzf3n2/b68m+3wn0KIwdm0lUo6pv3tX2GmL+Uc2xvfrf3yBgZmNjF9vz+iLyZ367tfVS3lnJ4jkXIOUMNvYzBcncs8pHM384HqniPv5lzPq9tFnhPvZn+fQVP1s79GJFfY0p3izCaUl76dVJyOaf0dfNcnTdePNzCqAVbFliTKSMgAGDwFPPtrInTNrUK/03MkPuD3RxR5/jgDIQZn2xszjhYMnoJ6fGtpvdtDhOVu8AqoXP2AhYsHl5KdjunnJTKR7GO2Vsm0suux8GaN2cTKKgCyQmf70KbeYQXAj0PE9/yNbbbDfvHrLHqOrGEmrKyiyHOKPKfMQ5RKOg83MGqVI5nH2j3xTjGtbMLRq1btW+0sfKvlKiEG51aJbk/oyvMBCKY+v4E+FuHo9V27WgWUcVb3pZxfXWTAu02AK6cAFOkWO4wvy31E4rF09dzpmOL3R1QNOOgzYdxjoiPE4LzbBOzDmNHy9f16XaJItxokp8xjSfWW1dAm3DiodQ4+ghswwD6MIYypyo2eu0CzQ0TPkTXcRNcoegTdhzHxTqEajsn7S3xXgwz0Fp4VGUolna6BNWvfBAO8lQIc/aK4UWigp2Naez+YLfCAMg/bLirSbQtcq77AJ7YimEhWSTvbJtjETCgiGic5Wi3uwY2Y2IpgKAD9I2uCDXwm1N17XYD1YoPKKpTxt3O3jmAoeBprt7XGL6pv4RslrhuYGjfv0mYIMTg/jfVP71c2b5XkPdXT55drBo+gTfjPiXZatFqQFc5DeBNsuJ9eOBNbAaL+RmXJ3eW+UYJoNWyBTTxUf/tfair7aO527A8JD16Rx9jecQAAAABJRU5ErkJggg==","https://www.supermajor.gg/melee/player/Frank?id=S3438"
"79",79,2016,79,"Alex19","Alex19",51.04,-12,"Fox",14,9,8,0.681818181818182,0.347826086956522,0.666666666666667,8,30.25,35.1333333333333,45,0,0,4,"GCC",27.6666666666667,8,50,0.4,12,27.1666666666667,3,0.333333333333333,10,0.3,57,0,0,2,1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABgAAAAYCAYAAADgdz34AAADNUlEQVRIiY2WIYzjRhSGv2wDJswBJ2UqLZhKW8kBlbzgQECBQSvlmAMqJaAgcJdtoUErueyWXWCgTypIQKUNNDRcg5VscMCVChxw0hpU2gGVUuDYib1Orr9keTzvzf/em/fejDs04FhiV47Xke405W0o17TpXzQVF8s7XHf2f3irNTfj0/KLY8VVuKwErjurRXOK3Pcko5E8qdNtIy/he5KZm500UkQanPOhMACAcECvq09rbLNNBvjeR/zEoS9NnrOEvjQBeM4SVonAtc7yc9HmvVQDAAbmEICZueYx3JBqUdO7Vgo/cQjD7AsRNLwfmEMQDtvII94vto0MXjbkfDjvcquBI5RebyOPeHUP0Eji7+RyyotlA9AzU4xMsti0R3EoU+FUw20SnyAvYGQfUSpHmTYDc0gup/iebK26bult6Xm0CXh+9E+Sl9CBi7Drc0U/iN1xw3XXke4wv98tlndk6bYiL5HLaWX8mPxgxKvmh5M72Ny/jgDgg7fENnOCxMA2cwDCMKN/vQXgRYyqRWocg16jAxcduBj7+UKnbqDjWGJnTu5QQpOmKQC2sakUgsQgSXPM0Zj5zZzbXwqPLSXx3k/Qgbt3ZIa7jAEQWVSdS1+Zsvvrm+GIby6vkPvH/GHO199ectX/i67+zNsrUOIT/e9+Qnz/M0L/Q/T0RPLnH7wZ/ojOntgkl8jhW2RX8/nvTyTbf387bFGW8AgooelLE2XaoHN01kh0ess7OeVBaBBFtFINsMZLhknMQ6BJs7A9B0romiBNDdpqKF7do4DZXBYJ3pf3wHKYm2sileMuYxyi3TrSncpAqsUrI2GYVRHkclrkxz2qqKPeKb+lirHUMyiJw2b3qpPbIGyPQZPsBMJEEaXFCSs46uTSe8s6bMxoVGyDDlwm133ciWJy3T9rwHF6WPv8wL5Mm0rv/RUyvSUMMxb7ijWVgTvv4S1fmMzeAWCYRVTK3Le0XrNNYm7mh17ott67s8muJPW9HmIcH2RLVR3n6KJitlHxfggOOSx5azkoo/E9WSdtoHl0pKlBT4ds/EWNHKAalPfrOWIAd6KqcZLmNVnbbtQMnGU+gS/92vwHxn9Yx2F5NgsAAAAASUVORK5CYII=","https://www.supermajor.gg/melee/player/Alex19?id=S1091"
"80",80,2016,80,"HomeMadeWaffles","YungWaff",50.66,-16,"Fox",24,3,8,0.711409395973154,0.193548387096774,0.619047619047619,6,86.8333333333333,55.56,47,0,0,6,"GCC",43.4,8,76.75,0.266666666666667,22,47.2727272727273,3,0,8,0,51.6666666666667,0,0,3,1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABgAAAAYCAYAAADgdz34AAADNUlEQVRIiY2WIYzjRhSGv2wDJswBJ2UqLZhKW8kBlbzgQECBQSvlmAMqJaAgcJdtoUErueyWXWCgTypIQKUNNDRcg5VscMCVChxw0hpU2gGVUuDYib1Orr9keTzvzf/em/fejDs04FhiV47Xke405W0o17TpXzQVF8s7XHf2f3irNTfj0/KLY8VVuKwErjurRXOK3Pcko5E8qdNtIy/he5KZm500UkQanPOhMACAcECvq09rbLNNBvjeR/zEoS9NnrOEvjQBeM4SVonAtc7yc9HmvVQDAAbmEICZueYx3JBqUdO7Vgo/cQjD7AsRNLwfmEMQDtvII94vto0MXjbkfDjvcquBI5RebyOPeHUP0Eji7+RyyotlA9AzU4xMsti0R3EoU+FUw20SnyAvYGQfUSpHmTYDc0gup/iebK26bult6Xm0CXh+9E+Sl9CBi7Drc0U/iN1xw3XXke4wv98tlndk6bYiL5HLaWX8mPxgxKvmh5M72Ny/jgDgg7fENnOCxMA2cwDCMKN/vQXgRYyqRWocg16jAxcduBj7+UKnbqDjWGJnTu5QQpOmKQC2sakUgsQgSXPM0Zj5zZzbXwqPLSXx3k/Qgbt3ZIa7jAEQWVSdS1+Zsvvrm+GIby6vkPvH/GHO199ectX/i67+zNsrUOIT/e9+Qnz/M0L/Q/T0RPLnH7wZ/ojOntgkl8jhW2RX8/nvTyTbf387bFGW8AgooelLE2XaoHN01kh0ess7OeVBaBBFtFINsMZLhknMQ6BJs7A9B0romiBNDdpqKF7do4DZXBYJ3pf3wHKYm2sileMuYxyi3TrSncpAqsUrI2GYVRHkclrkxz2qqKPeKb+lirHUMyiJw2b3qpPbIGyPQZPsBMJEEaXFCSs46uTSe8s6bMxoVGyDDlwm133ciWJy3T9rwHF6WPv8wL5Mm0rv/RUyvSUMMxb7ijWVgTvv4S1fmMzeAWCYRVTK3Le0XrNNYm7mh17ott67s8muJPW9HmIcH2RLVR3n6KJitlHxfggOOSx5azkoo/E9WSdtoHl0pKlBT4ds/EWNHKAalPfrOWIAd6KqcZLmNVnbbtQMnGU+gS/92vwHxn9Yx2F5NgsAAAAASUVORK5CYII=","https://www.supermajor.gg/melee/player/YungWaff?id=S3954"
"81",81,2016,81,"Milkman","ZODD-01",50.21,NA,"Fox",9,1,5,0.777777777777778,0.375,0.727272727272727,9,56.4444444444444,37.5333333333333,43.6666666666667,0,0,3,"GCC",33,6,67.3333333333333,0.352941176470588,11,45.3636363636364,2,0,2,0,33,0,0,1,1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABgAAAAYCAYAAADgdz34AAADNUlEQVRIiY2WIYzjRhSGv2wDJswBJ2UqLZhKW8kBlbzgQECBQSvlmAMqJaAgcJdtoUErueyWXWCgTypIQKUNNDRcg5VscMCVChxw0hpU2gGVUuDYib1Orr9keTzvzf/em/fejDs04FhiV47Xke405W0o17TpXzQVF8s7XHf2f3irNTfj0/KLY8VVuKwErjurRXOK3Pcko5E8qdNtIy/he5KZm500UkQanPOhMACAcECvq09rbLNNBvjeR/zEoS9NnrOEvjQBeM4SVonAtc7yc9HmvVQDAAbmEICZueYx3JBqUdO7Vgo/cQjD7AsRNLwfmEMQDtvII94vto0MXjbkfDjvcquBI5RebyOPeHUP0Eji7+RyyotlA9AzU4xMsti0R3EoU+FUw20SnyAvYGQfUSpHmTYDc0gup/iebK26bult6Xm0CXh+9E+Sl9CBi7Drc0U/iN1xw3XXke4wv98tlndk6bYiL5HLaWX8mPxgxKvmh5M72Ny/jgDgg7fENnOCxMA2cwDCMKN/vQXgRYyqRWocg16jAxcduBj7+UKnbqDjWGJnTu5QQpOmKQC2sakUgsQgSXPM0Zj5zZzbXwqPLSXx3k/Qgbt3ZIa7jAEQWVSdS1+Zsvvrm+GIby6vkPvH/GHO199ectX/i67+zNsrUOIT/e9+Qnz/M0L/Q/T0RPLnH7wZ/ojOntgkl8jhW2RX8/nvTyTbf387bFGW8AgooelLE2XaoHN01kh0ess7OeVBaBBFtFINsMZLhknMQ6BJs7A9B0romiBNDdpqKF7do4DZXBYJ3pf3wHKYm2sileMuYxyi3TrSncpAqsUrI2GYVRHkclrkxz2qqKPeKb+lirHUMyiJw2b3qpPbIGyPQZPsBMJEEaXFCSs46uTSe8s6bMxoVGyDDlwm133ciWJy3T9rwHF6WPv8wL5Mm0rv/RUyvSUMMxb7ijWVgTvv4S1fmMzeAWCYRVTK3Le0XrNNYm7mh17ott67s8muJPW9HmIcH2RLVR3n6KJitlHxfggOOSx5azkoo/E9WSdtoHl0pKlBT4ds/EWNHKAalPfrOWIAd6KqcZLmNVnbbtQMnGU+gS/92vwHxn9Yx2F5NgsAAAAASUVORK5CYII=","https://www.supermajor.gg/melee/player/ZODD-01?id=S1097"
